clarity,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,carat,depth,table,x,y,z
3,844,0,0,0,1,0,0,1,0,0,0,0,0,-1.0430698137607959,-0.04642409708638995,1.5947796665891227,-1.2650096047723471,-1.3018439371026205,-1.2778176703354103
0,3864,0,1,0,0,0,0,0,1,0,0,0,0,1.4787508840449421,1.375561023208891,0.6965280314576612,1.3965430379117936,1.305385779986037,1.562472705195062
5,965,0,0,0,0,1,0,0,0,1,0,0,0,-0.9800242963156522,-1.255111449337381,2.4930313017205843,-1.104244680046459,-1.1490063329974234,-1.23456451740855
3,658,0,0,0,1,0,0,1,0,0,0,0,0,-1.0430698137607959,-0.7574166572340305,0.6965280314576612,-1.2739409894793408,-1.2568917006010922,-1.32107082326227
2,765,0,0,1,0,0,0,1,0,0,0,0,0,-0.9590091238339378,-0.2597218651306851,-1.0999752388052622,-1.0595877565114904,-1.1220349910965062,-1.1048050586279703
1,8538,0,0,0,0,1,0,1,0,0,0,0,0,1.4787508840449421,0.7356677190760106,-0.20172360367380052,1.2893664214278684,1.3503380164875662,1.4182955287721948
4,8648,0,0,1,0,0,0,0,1,0,0,0,0,0.785250192148364,0.30907218298743033,-0.6508494212395314,0.905316879027137,0.9367774406735025,0.9569285642190224
3,8196,0,0,0,0,1,0,0,0,0,0,1,0,1.436720539081513,0.8778662311055407,0.24740221389193032,1.2804350367208748,1.3143762272863435,1.4182955287721948
2,1624,0,0,0,1,0,0,1,0,0,0,0,0,-0.6017511916447916,-0.04642409708638995,0.6965280314576612,-0.5415674435058522,-0.5736177057778578,-0.5569317882210774
7,2271,0,0,1,0,0,0,0,0,1,0,0,0,-0.5387056741996481,0.5223699510317205,-0.20172360367380052,-0.5058419046778772,-0.4747227854744946,-0.42717232944049693
1,2386,0,0,0,1,0,0,1,0,0,0,0,0,-0.1814477420105021,0.30907218298743033,-0.20172360367380052,0.012178408327761021,-0.04318131505982056,0.019776917470388965
3,1007,0,0,1,0,0,1,0,0,0,0,0,0,-0.8119029164619365,-0.18862260911592008,-0.20172360367380052,-0.8541659082506343,-0.8433311247870292,-0.8597038587090972
1,4198,0,0,1,0,0,0,0,1,0,0,0,0,0.2178405351420732,-0.18862260911592008,-0.6508494212395314,0.458747643677449,0.4063410499554653,0.40905529381212885
5,854,0,0,1,0,0,0,0,0,0,1,0,0,-0.9800242963156522,-0.04642409708638995,-0.6508494212395314,-1.1489016035814277,-1.1849681221986463,-1.162475929197117
4,1645,0,1,0,0,0,0,0,0,1,0,0,0,-0.6227663641265061,-1.397309961366911,2.4930313017205843,-0.5415674435058522,-0.519675021976023,-0.6722735293593707
3,1843,0,0,0,1,0,0,0,0,0,0,0,1,-0.2024629144922166,-0.40192037716021023,1.145653849023392,-0.02354713050021405,0.0017709214417086642,-0.05231167074104408
4,932,0,0,0,1,0,0,0,0,1,0,0,0,-0.9169787788705089,-0.04642409708638995,0.6965280314576612,-1.0149308329765216,-1.0591018599943667,-1.0327164704165372
2,9336,0,1,0,0,0,0,0,0,0,1,0,0,1.4787508840449421,-0.6863174012192705,1.145653849023392,1.3876116532048002,1.4851947259921516,1.3317892229184753
4,8060,0,0,1,0,0,0,0,0,1,0,0,0,0.6381439847763629,0.1668736709579002,0.24740221389193032,0.7713461084222303,0.8199016257695283,0.8127513877961551
3,5534,0,0,1,0,0,0,0,0,0,0,1,0,0.743219847184935,-0.04642409708638995,-0.20172360367380052,0.8874541096131491,0.909806098772586,0.8848399760075893
3,4887,0,0,1,0,0,0,0,0,0,0,1,0,0.44900743244093244,-0.3308211211454502,-1.998226873936724,0.7088264154732737,0.7299971527664715,0.668574211373289
1,8299,0,0,1,0,0,0,1,0,0,0,0,0,1.520781229008371,-0.5441188891897404,-0.6508494212395314,1.5394451932236939,1.512166067893069,1.4327132464144823
6,4362,0,0,1,0,0,0,0,1,0,0,0,0,-0.1604325695287876,-0.5441188891897404,-0.6508494212395314,0.04790394715573609,0.06470405254384815,-0.00905851781418438
1,3207,0,0,1,0,0,1,0,0,0,0,0,0,0.07073432777007169,0.23797292697266526,-0.6508494212395314,0.24439441070959858,0.28047478775118556,0.2937135526738361
2,2401,0,0,0,0,1,0,0,1,0,0,0,0,-0.2024629144922166,-0.3308211211454502,0.6965280314576612,-0.041409899914201985,0.01076136874201419,-0.05231167074104408
2,6546,0,0,0,0,1,0,0,0,0,1,0,0,0.9743867444837945,-0.8285159132487956,1.145653849023392,1.1107387272879932,1.1435577285805345,1.0001817171458827
6,1012,1,0,0,0,0,0,1,0,0,0,0,0,-0.9590091238339378,-5.521066810223224,-0.6508494212395314,-0.8273717541296528,-0.8703024666879465,-1.3787416938314168
4,1017,0,0,1,0,0,0,0,0,0,1,0,0,-0.8329180889436509,0.6645684630612506,0.6965280314576612,-0.880960062371615,-0.9242451504897805,-0.8308684234245238
2,15392,0,0,0,1,0,0,0,0,0,0,1,0,2.6766157155026673,-1.6817069854259663,1.5947796665891227,2.343269816853132,2.321306324920584,2.038257387390522
0,1014,1,0,0,0,0,0,0,0,0,0,1,0,-0.2024629144922166,3.2241416795927527,2.4930313017205843,-0.13072374698413927,-0.2679424975674635,0.17837181153554268
3,9122,0,0,0,1,0,0,0,1,0,0,0,0,0.911341227038651,-0.6863174012192705,0.6965280314576612,1.0839445731670123,1.0536532555774776,0.9713462818613088
2,1257,0,0,0,0,1,1,0,0,0,0,0,0,-0.6227663641265061,1.2333625111793611,-0.20172360367380052,-0.5683615976268337,-0.6095794949790807,-0.4560077647250703
3,4082,0,0,0,1,0,0,0,0,0,1,0,0,0.2178405351420732,0.024675158928370067,-0.6508494212395314,0.4676790283844426,0.4063410499554653,0.4378907290967022
2,5075,0,0,0,1,0,0,0,0,0,1,0,0,0.5540832948495049,-0.5441188891897404,0.24740221389193032,0.7892088778362183,0.7569684946673888,0.6974096466578616
4,709,0,0,0,1,0,0,0,1,0,0,0,0,-1.0430698137607959,-0.5441188891897404,1.145653849023392,-1.2739409894793408,-1.3557866209044553,-1.3499062585468433
5,2496,0,0,0,1,0,0,0,0,0,0,1,0,-0.1394173970470731,-0.8285159132487956,0.24740221389193032,0.04790394715573609,0.10066584174507105,-0.023476235456470734
2,568,0,0,1,0,0,0,0,1,0,0,0,0,-1.0220546412790812,-0.40192037716021023,-1.0999752388052622,-1.211421296530384,-1.1939585694989518,-1.23456451740855
1,2735,0,0,0,1,0,1,0,0,0,0,0,0,-0.013326362156786085,0.024675158928370067,0.24740221389193032,0.19973748717462994,0.14561807824659947,0.17837181153554268
2,2007,0,0,0,0,1,1,0,0,0,0,0,0,-0.26550843193735985,-1.1129129373078508,1.145653849023392,-0.10392959286315777,-0.04318131505982056,-0.19648884716391082
6,11154,0,0,1,0,0,0,1,0,0,0,0,0,0.44900743244093244,0.1668736709579002,-0.20172360367380052,0.646306722524318,0.5951404432618854,0.6397387760887157
2,5055,0,0,0,1,0,0,0,0,0,1,0,0,0.47002260492264697,-1.5395084733964362,-0.20172360367380052,0.8070716472502054,0.738987600066777,0.5676501878772826
2,5223,0,0,0,1,0,0,0,0,1,0,0,0,0.512052949886076,0.6645684630612506,0.6965280314576612,0.6641694919383051,0.6131213378624972,0.7262450819424356
2,1316,0,0,0,0,1,0,1,0,0,0,0,0,-0.6227663641265061,-0.7574166572340305,1.5947796665891227,-0.5683615976268337,-0.5466463638769404,-0.6290203764325104
3,16960,0,0,0,1,0,0,0,0,1,0,0,0,1.962099851124375,-0.11752335310115501,0.24740221389193032,1.798455349726513,1.7818794869022403,1.764320752187075
4,648,0,0,1,0,0,0,0,0,0,0,1,0,-1.0010394687973667,0.45127069501695544,-1.549101056370993,-1.193558527116397,-1.2299203587001748,-1.162475929197117
2,2409,0,0,1,0,0,0,0,1,0,0,0,0,-0.2024629144922166,0.30907218298743033,-0.6508494212395314,-0.041409899914201985,-0.025200420459208714,0.005359199828102614
2,2723,0,0,0,1,0,0,0,1,0,0,0,0,-0.1184022245653586,0.38017143900219036,1.5947796665891227,0.06576671656972323,0.02874226334262524,0.09186550568182265
2,1020,0,0,1,0,0,0,0,0,1,0,0,0,-0.8329180889436509,0.5934692070464855,-1.0999752388052622,-0.9077542164925965,-0.933235597790086,-0.8741215763513835
4,781,0,0,1,0,0,0,1,0,0,0,0,0,-0.9800242963156522,-0.8285159132487956,-0.20172360367380052,-1.0953132953394653,-1.0680923072946722,-1.14805821155483
1,6677,0,0,0,0,1,0,0,0,0,0,1,0,1.268599159227797,0.45127069501695544,0.6965280314576612,1.2447094978928999,1.2963953326857316,1.3317892229184753
4,491,0,0,0,1,0,0,0,0,1,0,0,0,-1.1271305036876538,-0.3308211211454502,1.145653849023392,-1.434705914205228,-1.4906433304090407,-1.4796657173274237
3,7455,0,0,0,1,0,0,0,0,0,0,0,1,1.4997660565266566,0.8778662311055407,-0.20172360367380052,1.4769255002747375,1.4042807002894002,1.562472705195062
2,421,0,1,0,0,0,0,0,0,0,1,0,0,-1.0430698137607959,1.162263255164596,-0.20172360367380052,-1.3007351436003223,-1.274872595201704,-1.1768936468394033
2,3997,0,0,0,0,1,1,0,0,0,0,0,0,0.2178405351420732,0.5223699510317205,2.4930313017205843,0.36943379660751097,0.34340791885332583,0.42347301145441585
0,4022,0,1,0,0,0,0,0,0,0,1,0,0,1.4787508840449421,1.5888587912531813,-0.6508494212395314,1.298297806134862,1.188509965082063,1.4759663993413414
1,9229,0,0,0,1,0,0,0,0,0,1,0,0,1.688902608862087,0.45127069501695544,1.145653849023392,1.5662393473446754,1.53014696249368,1.6057258581219225
2,755,0,0,0,0,1,0,0,0,1,0,0,0,-0.8749484339070799,0.1668736709579002,-1.1898004023184097,-0.970273909441553,-0.9512164923906978,-0.9317924469205302
2,1436,0,0,0,0,1,1,0,0,0,0,0,0,-0.6227663641265061,0.1668736709579002,1.145653849023392,-0.5772929823338273,-0.5466463638769404,-0.5425140705787903
5,7593,0,0,0,1,0,0,0,0,1,0,0,0,0.5750984673312195,-0.11752335310115501,-0.20172360367380052,0.7713461084222303,0.738987600066777,0.740662799584722
4,468,0,0,0,0,1,1,0,0,0,0,0,0,-1.1901760211327972,0.45127069501695544,-0.6508494212395314,-1.6044022236381097,-1.5715573561117924,-1.5517543055388567
4,17111,0,1,0,0,0,1,0,0,0,0,0,0,1.4997660565266566,1.375561023208891,-1.0999752388052622,1.3876116532048002,1.34134756918726,1.562472705195062
1,3105,1,0,0,0,0,0,0,0,0,1,0,0,0.2178405351420732,2.726446887489402,0.24740221389193032,0.28905133424456725,0.19956076204843423,0.5964856231618559
7,552,0,0,0,0,1,0,0,1,0,0,0,0,-1.1691608486510827,-0.9707144252783257,0.24740221389193032,-1.5240197612751663,-1.499633777709347,-1.5805897408234302
1,2138,1,0,0,0,0,0,0,0,0,1,0,0,0.2178405351420732,1.8732558153122416,0.6965280314576612,0.27118856483058007,0.23552255124965712,0.4811438820235625
4,625,0,0,0,0,1,0,0,0,1,0,0,0,-1.0220546412790812,0.7356677190760106,0.24740221389193032,-1.3007351436003223,-1.2838630425020094,-1.2201467997662636
4,639,0,0,1,0,0,0,0,1,0,0,0,0,-1.0010394687973667,-0.18862260911592008,-0.6508494212395314,-1.1846271424094026,-1.157996780297729,-1.1768936468394033
4,7096,0,0,0,1,0,0,1,0,0,0,0,0,0.42799225995921797,0.8778662311055407,1.145653849023392,0.5837870295753613,0.5322073121597459,0.668574211373289
3,435,0,0,0,1,0,0,0,0,0,0,1,0,-1.0220546412790812,-0.4730196331749753,0.24740221389193032,-1.2203526812373777,-1.2119394640995638,-1.248982235050837
3,7484,0,0,0,0,1,0,0,0,0,1,0,0,1.4787508840449421,1.020064743135071,0.24740221389193032,1.369748883790812,1.3323571218869545,1.490384116983629
3,675,0,0,0,0,1,0,0,0,1,0,0,0,-1.0430698137607959,1.2333625111793611,-1.549101056370993,-1.291803758893328,-1.328815279003538,-1.1913113644816904
4,932,0,0,0,1,0,0,0,0,1,0,0,0,-0.9169787788705089,0.30907218298743033,0.6965280314576612,-1.0327936023905089,-1.0770827545949777,-1.0182987527742502
4,1627,0,0,0,1,0,0,0,1,0,0,0,0,-0.6017511916447916,-0.7574166572340305,0.6965280314576612,-0.5504988282128458,-0.5376559165766349,-0.614602658790224
1,3002,0,1,0,0,0,0,0,0,0,1,0,0,0.1968253626603587,1.091163999149831,0.6965280314576612,0.2801199495375737,0.32542702425271397,0.4378907290967022
3,792,0,0,1,0,0,0,1,0,0,0,0,0,-0.9800242963156522,0.5223699510317205,-1.0999752388052622,-1.1310388341674404,-1.1849681221986463,-1.1048050586279703
2,4414,0,0,0,0,1,0,0,0,0,1,0,0,0.6381439847763629,0.5223699510317205,-0.6508494212395314,0.7445519543012488,0.8109111784692228,0.8415868230807291
4,1008,0,0,1,0,0,0,0,0,1,0,0,0,-0.8539332614253654,0.5934692070464855,-1.0999752388052622,-0.9524111400275651,-0.933235597790086,-0.8741215763513835
1,11413,0,0,0,1,0,0,0,1,0,0,0,0,2.5295095081306664,-0.18862260911592008,0.6965280314576612,2.0574655062293314,1.9976502221095778,1.9950042344636616
2,14882,0,0,0,1,0,0,1,0,0,0,0,0,1.920069506160946,-1.8950047534702563,0.24740221389193032,1.8163181191405002,1.8627935126049917,1.533637269910488
3,596,0,0,0,1,0,0,0,0,1,0,0,0,-0.9590091238339378,-1.0418136812930907,0.6965280314576612,-1.104244680046459,-1.0770827545949777,-1.1768936468394033
1,4239,0,0,1,0,0,0,0,1,0,0,0,0,0.44900743244093244,-0.8285159132487956,-0.20172360367380052,0.682032261352293,0.738987600066777,0.5964856231618559
2,4313,0,0,1,0,0,0,0,0,0,0,1,0,0.5540832948495049,0.30907218298743033,-0.6508494212395314,0.682032261352293,0.721006705466166,0.740662799584722
4,1050,0,0,0,1,0,0,0,1,0,0,0,0,-0.8329180889436509,0.45127069501695544,0.6965280314576612,-0.9256169859065836,-0.9512164923906978,-0.8885392939936705
2,18059,0,0,1,0,0,0,0,0,0,0,1,0,2.9498129577649563,-0.04642409708638995,-1.0999752388052622,2.3968581250950947,2.375249008722417,2.3698648931631143
2,15992,0,0,1,0,0,0,1,0,0,0,0,0,1.9831150236060895,0.30907218298743033,-0.6508494212395314,1.780592580312525,1.7459176977010176,1.8075739051139352
1,4368,0,0,1,0,0,0,0,0,0,1,0,0,0.512052949886076,-0.4730196331749753,-0.6508494212395314,0.8338658013711869,0.7839398365683055,0.740662799584722
7,918,0,0,1,0,0,0,0,0,1,0,0,0,-1.0010394687973667,0.23797292697266526,-1.998226873936724,-1.1756957577024092,-1.157996780297729,-1.1336404939125437
7,1367,0,0,1,0,0,0,0,0,1,0,0,0,-0.8119029164619365,-0.5441188891897404,-0.20172360367380052,-0.8363031388366463,-0.8253502301864181,-0.8741215763513835
1,3066,0,0,0,0,1,1,0,0,0,0,0,0,0.11276467273350069,-0.2597218651306851,1.145653849023392,0.28905133424456725,0.3613888134539369,0.2937135526738361
4,1745,0,0,1,0,0,0,0,0,1,0,0,0,-0.5387056741996481,0.23797292697266526,-1.0550626570486885,-0.4701163658499021,-0.4477514435735772,-0.44159004708278393
2,2360,0,0,0,1,0,0,1,0,0,0,0,0,-0.0973870520836441,-1.397309961366911,1.145653849023392,0.1550805636396613,0.10066584174507105,-0.037893953098757725
3,1781,0,0,1,0,0,0,1,0,0,0,0,0,-0.6017511916447916,-0.9707144252783257,-0.20172360367380052,-0.48797913526389,-0.519675021976023,-0.6001849411479371
3,1802,0,0,1,0,0,1,0,0,0,0,0,0,-0.5807360191630772,0.09577441494313513,-1.0999752388052622,-0.47904775055689564,-0.4657323381741891,-0.4560077647250703
5,2168,0,0,1,0,0,0,0,1,0,0,0,0,-0.5807360191630772,-0.11752335310115501,-0.20172360367380052,-0.5058419046778772,-0.4747227854744946,-0.49926091765193065
4,2844,0,0,0,0,1,0,1,0,0,0,0,0,-0.2024629144922166,0.1668736709579002,0.6965280314576612,-0.06820405403518269,-0.04318131505982056,-0.037893953098757725
2,1155,0,1,0,0,0,0,1,0,0,0,0,0,-0.6227663641265061,1.375561023208891,0.6965280314576612,-0.5862243670408208,-0.6455412841803035,-0.4704254823673573
5,1040,0,0,0,1,0,0,0,1,0,0,0,0,-0.9800242963156522,0.5223699510317205,0.6965280314576612,-1.1221074494604468,-1.1939585694989518,-1.1048050586279703
2,1786,0,0,0,1,0,1,0,0,0,0,0,0,-0.5387056741996481,0.23797292697266526,-0.6508494212395314,-0.42545944231493343,-0.45674189087388356,-0.4127546117982106
2,608,0,0,0,0,1,1,0,0,0,0,0,0,-0.9800242963156522,-0.18862260911592008,1.145653849023392,-1.1756957577024092,-1.157996780297729,-1.1768936468394033
2,6872,0,0,0,0,1,0,0,1,0,0,0,0,0.8482957095935075,1.2333625111793611,-0.20172360367380052,0.8249344166641933,0.909806098772586,1.0290171524304554
6,414,0,0,1,0,0,0,0,0,0,0,1,0,-1.1901760211327972,0.8778662311055407,-0.6508494212395314,-1.595470838931116,-1.6434809345142383,-1.53733658789657
2,2654,0,0,1,0,0,0,1,0,0,0,0,0,-0.1814477420105021,-0.18862260911592008,-0.20172360367380052,-0.02354713050021405,0.019751816042319716,-0.023476235456470734
6,1742,0,0,1,0,0,0,0,0,0,0,1,0,-0.43362981179107585,-0.5441188891897404,-1.0999752388052622,-0.264694517589046,-0.22299026106593428,-0.29741287065991723
5,687,0,0,1,0,0,0,0,0,1,0,0,0,-1.0220546412790812,0.024675158928370067,-1.549101056370993,-1.2203526812373777,-1.2119394640995638,-1.2057290821239768
4,2123,0,0,1,0,0,0,0,1,0,0,0,0,-0.5807360191630772,-0.3308211211454502,-0.6508494212395314,-0.47904775055689564,-0.45674189087388356,-0.49926091765193065
4,8112,0,0,1,0,0,0,0,0,1,0,0,0,0.6591591572580775,-0.2597218651306851,-0.20172360367380052,0.851728570785174,0.8288920730698346,0.7983336701538687
7,895,0,0,0,0,1,0,0,0,1,0,0,0,-1.0430698137607959,0.7356677190760106,-0.20172360367380052,-1.291803758893328,-1.2658821479013977,-1.2057290821239768
3,6166,0,0,1,0,0,0,0,1,0,0,0,0,0.6381439847763629,-1.255111449337381,-0.20172360367380052,0.9231796484411242,0.8828347568716686,0.7262450819424356
1,17650,0,0,0,1,0,0,0,0,1,0,0,0,2.6556005430209533,0.6645684630612506,0.24740221389193032,2.137847968592275,2.1235164843138574,2.2256877167402482
5,17604,0,0,1,0,0,0,0,0,1,0,0,0,1.7729632987889445,0.024675158928370067,-0.6508494212395314,1.6644845791216063,1.6829845665988772,1.6633967286910691
4,540,0,0,0,1,0,0,0,0,0,0,0,1,-1.0010394687973667,0.09577441494313513,0.24740221389193032,-1.193558527116397,-1.2568917006010922,-1.2057290821239768
6,626,0,0,0,0,1,0,0,0,0,1,0,0,-1.0430698137607959,0.38017143900219036,-0.6508494212395314,-1.309666528307316,-1.274872595201704,-1.248982235050837
1,2375,0,0,0,0,1,0,1,0,0,0,0,0,-0.1814477420105021,0.09577441494313513,2.4930313017205843,0.012178408327761021,-0.034190867759514236,0.005359199828102614
7,1987,0,0,1,0,0,0,0,0,1,0,0,0,-0.706827054053364,-0.04642409708638995,-0.6508494212395314,-0.6755382141107589,-0.6455412841803035,-0.6578558117170837
2,685,0,1,0,0,0,0,1,0,0,0,0,0,-0.8119029164619365,0.9489654871203058,-0.20172360367380052,-0.9077542164925965,-0.8972738085888631,-0.8020329881399505
4,961,0,0,0,1,0,0,0,0,1,0,0,0,-0.8119029164619365,-1.255111449337381,1.5947796665891227,-0.7737834458876898,-0.861312019387641,-0.9317924469205302
1,1167,0,0,0,0,1,1,0,0,0,0,0,0,-0.6227663641265061,0.09577441494313513,-0.6508494212395314,-0.5683615976268337,-0.5286654692763294,-0.5425140705787903
2,729,0,0,1,0,0,1,0,0,0,0,0,0,-0.8539332614253654,-0.8285159132487956,-1.0999752388052622,-0.8898914470786086,-0.8523215720873347,-0.9462101645628171
6,1084,0,0,1,0,0,0,1,0,0,0,0,0,-0.9590091238339378,0.23797292697266526,-0.20172360367380052,-1.0953132953394653,-1.1400158856971179,-1.090387340985684
5,1577,0,0,0,0,1,0,0,0,0,1,0,0,-0.6017511916447916,0.30907218298743033,1.5947796665891227,-0.5951557517478152,-0.5646272584775522,-0.5425140705787903
6,854,0,0,1,0,0,0,0,1,0,0,0,0,-1.0010394687973667,0.38017143900219036,-1.0999752388052622,-1.211421296530384,-1.1939585694989518,-1.162475929197117
6,809,0,0,1,0,0,0,0,1,0,0,0,0,-1.0010394687973667,-0.04642409708638995,-0.6508494212395314,-1.211421296530384,-1.1759776748983408,-1.1913113644816904
2,2156,0,0,1,0,0,0,1,0,0,0,0,0,-0.3705842943459324,-0.7574166572340305,-0.6508494212395314,-0.16644928581211435,-0.14207623536318295,-0.2397420000907705
1,4620,0,0,0,0,1,0,1,0,0,0,0,0,0.42799225995921797,-0.2597218651306851,1.5947796665891227,0.5659242601613742,0.6131213378624972,0.5532324702349956
3,1659,0,0,1,0,0,0,0,0,1,0,0,0,-0.5176905017179336,0.024675158928370067,0.24740221389193032,-0.44332221172892056,-0.42078010167266067,-0.42717232944049693
2,7093,0,0,0,0,1,1,0,0,0,0,0,0,0.8062653646300785,-0.04642409708638995,-0.20172360367380052,0.9589051872690992,0.9997105717756428,0.9713462818613088
6,1397,0,0,0,1,0,0,1,0,0,0,0,0,-0.8329180889436509,-0.40192037716021023,1.5947796665891227,-0.880960062371615,-0.9242451504897805,-0.9317924469205302
2,5815,0,0,0,0,1,0,0,0,0,1,0,0,0.8062653646300785,1.091163999149831,-1.0999752388052622,0.9142482637341306,0.8918252041719741,1.0434348700727418
2,5132,0,0,1,0,0,0,1,0,0,0,0,0,0.44900743244093244,0.024675158928370067,-0.6508494212395314,0.6552381072313115,0.703025810865554,0.6829919290155753
1,2875,1,0,0,0,0,0,0,0,0,1,0,0,0.42799225995921797,4.219531263799453,1.145653849023392,0.3426396424865302,0.2265321039493516,0.7983336701538687
3,2780,0,0,0,0,1,0,0,1,0,0,0,0,-0.2024629144922166,1.304461767194126,-0.20172360367380052,-0.10392959286315777,-0.07015265696073714,0.06303007039724931
3,756,0,0,1,0,0,0,1,0,0,0,0,0,-1.0220546412790812,0.1668736709579002,-0.6508494212395314,-1.2024899118233907,-1.2299203587001748,-1.1913113644816904
1,5163,0,0,1,0,0,0,0,0,0,0,1,0,0.8062653646300785,0.09577441494313513,-1.549101056370993,0.9321110331481177,0.9997105717756428,0.9713462818613088
4,12566,0,0,1,0,0,0,0,0,0,1,0,0,1.688902608862087,-0.2597218651306851,-0.20172360367380052,1.6108962708796442,1.6739941192985717,1.5913081404796348
2,2386,0,0,1,0,0,0,0,0,1,0,0,0,-0.1814477420105021,0.45127069501695544,-0.6508494212395314,0.012178408327761021,-0.01620997315890319,0.04861235275496231
0,1115,1,0,0,0,0,0,0,0,1,0,0,0,-0.2024629144922166,2.0154543273417618,0.6965280314576612,-0.07713543874217706,-0.22299026106593428,0.09186550568182265
4,7262,0,0,1,0,0,0,0,0,1,0,0,0,0.44900743244093244,0.23797292697266526,-1.549101056370993,0.6105811836963428,0.6311022324631083,0.6541564937310026
6,15836,0,0,0,1,0,0,0,0,0,0,0,1,2.5505246806123805,0.30907218298743033,0.24740221389193032,2.119985199178288,1.9437075383077431,2.110345975601955
1,4054,0,0,0,0,1,0,0,1,0,0,0,0,0.2388557076237877,-0.6152181452045055,0.24740221389193032,0.4944731825054241,0.4243219445560772,0.38021985852755547
4,4240,0,0,1,0,0,0,1,0,0,0,0,0,-0.013326362156786085,0.1668736709579002,-0.6508494212395314,0.1550805636396613,0.1815798674478224,0.19278952917782904
1,995,0,0,0,0,1,0,0,0,0,0,1,0,-0.6017511916447916,1.091163999149831,0.24740221389193032,-0.5683615976268337,-0.636550836879998,-0.48484320000964365
